2, 2137, Note_off_c, 0, 72, 64
2, 2148, Note_on_c, 0, 48, 52
2, 2149, Note_on_c, 0, 64, 72
2, 2204, Note_on_c, 0, 57, 39
2, 2210, Note_on_c, 0, 69, 79
2, 2283, Note_off_c, 0, 64, 64
2, 2292, Note_on_c, 0, 76, 98
2, 2292, Note_on_c, 0, 72, 73
2, 2304, Note_off_c, 0, 48, 64
2, 2307, Note_off_c, 0, 69, 64
2, 2348, Note_on_c, 0, 69, 67
2, 2388, Note_off_c, 0, 72, 64
2, 2405, Control_c, 0, 64, 0
2, 2408, Note_on_c, 0, 62, 62
2, 2409, Note_on_c, 0, 74, 84
2, 2411, Note_off_c, 0, 76, 64
2, 2424, Note_off_c, 0, 69, 64
2, 2460, Note_off_c, 0, 41, 64
2, 2485, Note_off_c, 0, 57, 64
2, 2508, Note_on_c, 0, 42, 102
2, 2534, Control_c, 0, 64, 127
2, 2591, Note_off_c, 0, 62, 64
2, 2592, Note_off_c, 0, 74, 64
2, 2592, Note_on_c, 0, 50, 66
2, 2598, Note_on_c, 0, 64, 74
2, 2664, Note_on_c, 0, 69, 67
2, 2668, Note_on_c, 0, 60, 50
2, 2710, Note_off_c, 0, 64, 64
2, 2740, Note_on_c, 0, 72, 62
2, 2746, Note_on_c, 0, 76, 86
2, 2762, Note_off_c, 0, 69, 64
2, 2802, Note_on_c, 0, 69, 62
2, 2819, Note_off_c, 0, 60, 64
2, 2838, Note_off_c, 0, 72, 64
2, 2843, Note_off_c, 0, 50, 64
2, 2854, Control_c, 0, 64, 0
2, 2868, Note_on_c, 0, 74, 72
2, 2868, Note_on_c, 0, 62, 51
2, 2888, Note_off_c, 0, 76, 64
2, 2890, Note_off_c, 0, 69, 64
2, 2928, Note_off_c, 0, 42, 64
2, 2947, Note_on_c, 0, 43, 74
2, 2995, Control_c, 0, 64, 127
2, 3039, Note_off_c, 0, 62, 64
2, 3041, Note_off_c, 0, 74, 64
2, 3056, Note_on_c, 0, 53, 64
2, 3058, Note_on_c, 0, 64, 66
2, 3124, Note_on_c, 0, 59, 12
2, 3128, Note_on_c, 0, 67, 58
2, 3170, Note_off_c, 0, 64, 64
2, 3224, Note_on_c, 0, 71, 40
2, 3226, Note_on_c, 0, 76, 69
2, 3234, Note_off_c, 0, 67, 64
2, 3266, Note_off_c, 0, 53, 64
2, 3277, Note_off_c, 0, 59, 64
2, 3292, Note_on_c, 0, 67, 50
2, 3336, Control_c, 0, 64, 0
2, 3352, Control_c, 0, 64, 127
2, 3364, Note_on_c, 0, 74, 61
2, 3367, Note_on_c, 0, 62, 40
2, 3378, Note_off_c, 0, 76, 64
2, 3392, Note_off_c, 0, 67, 64
2, 3405, Note_off_c, 0, 71, 64
2, 3444, Note_off_c, 0, 43, 64
2, 3487, Note_on_c, 0, 31, 64
2, 3544, Note_off_c, 0, 74, 64
2, 3547, Note_off_c, 0, 62, 64
2, 3580, Note_on_c, 0, 59, 40
2, 3580, Note_on_c, 0, 43, 43
2, 3687, Note_on_c, 0, 62, 44
2, 3688, Note_on_c, 0, 53, 38
2, 3792, Note_on_c, 0, 65, 28
2, 3793, Note_off_c, 0, 59, 64
2, 3796, Note_on_c, 0, 71, 51
2, 3805, Note_off_c, 0, 62, 64
2, 3880, Note_on_c, 0, 62, 32
2, 3921, Note_off_c, 0, 43, 64
2, 3921, Note_off_c, 0, 65, 64
2, 3940, Note_on_c, 0, 57, 30
2, 3946, Note_on_c, 0, 69, 43
2, 3953, Note_off_c, 0, 71, 64
2, 3958, Note_off_c, 0, 62, 64
2, 3968, Note_off_c, 0, 53, 64
2, 4002, Note_off_c, 0, 31, 64
2, 4047, Control_c, 0, 64, 0
2, 4085, Note_on_c, 0, 36, 86
2, 4122, Note_off_c, 0, 57, 64
2, 4128, Note_off_c, 0, 69, 64
2, 4139, Control_c, 0, 64, 127
2, 4179, Note_on_c, 0, 43, 55
2, 4190, Note_on_c, 0, 55, 43
2, 4248, Note_on_c, 0, 52, 36
2, 4251, Note_on_c, 0, 60, 50
2, 4312, Note_on_c, 0, 64, 36
2, 4316, Note_on_c, 0, 67, 51
2, 4328, Note_off_c, 0, 60, 64
2, 4329, Note_off_c, 0, 55, 64
2, 4377, Note_off_c, 0, 43, 64
2, 4388, Note_on_c, 0, 60, 48
2, 4406, Note_off_c, 0, 64, 64
2, 4444, Note_on_c, 0, 57, 39
2, 4445, Note_on_c, 0, 69, 52
2, 4451, Control_c, 0, 64, 0
2, 4461, Note_off_c, 0, 67, 64
2, 4463, Note_off_c, 0, 60, 64
2, 4466, Note_off_c, 0, 52, 64
2, 4499, Note_off_c, 0, 36, 64
2, 4542, Note_on_c, 0, 35, 52
2, 4572, Control_c, 0, 64, 127
2, 4621, Note_off_c, 0, 69, 64
2, 4625, Note_off_c, 0, 57, 64
2, 4628, Note_on_c, 0, 43, 66
2, 4629, Note_on_c, 0, 55, 43
2, 4676, Note_on_c, 0, 53, 55
2, 4679, Note_on_c, 0, 62, 50
2, 4744, Note_on_c, 0, 65, 48
2, 4745, Note_off_c, 0, 55, 64
2, 4748, Note_on_c, 0, 67, 75
2, 4762, Note_off_c, 0, 62, 64
2, 4806, Note_on_c, 0, 62, 62
2, 4807, Note_off_c, 0, 65, 64
2, 4858, Control_c, 0, 64, 0
2, 4864, Note_on_c, 0, 57, 61
2, 4867, Note_on_c, 0, 69, 55
2, 4880, Note_off_c, 0, 53, 64
2, 4888, Note_off_c, 0, 62, 64
2, 4893, Note_off_c, 0, 67, 64
2, 4901, Note_off_c, 0, 35, 64
2, 4933, Note_off_c, 0, 43, 64
2, 4966, Note_on_c, 0, 36, 72
2, 4980, Control_c, 0, 64, 127
2, 5045, Note_on_c, 0, 55, 60
2, 5045, Note_on_c, 0, 43, 48
2, 5051, Note_off_c, 0, 57, 64
2, 5054, Note_off_c, 0, 69, 64
2, 5100, Note_on_c, 0, 60, 55
2, 5100, Note_on_c, 0, 52, 36
2, 5136, Note_on_c, 0, 64, 54
2, 5137, Note_on_c, 0, 67, 73
2, 5145, Note_off_c, 0, 55, 64
2, 5180, Note_off_c, 0, 60, 64
2, 5192, Note_off_c, 0, 43, 64
2, 5225, Note_off_c, 0, 64, 64
2, 5229, Note_on_c, 0, 60, 60
2, 5268, Control_c, 0, 64, 0
2, 5274, Note_on_c, 0, 69, 58
2, 5276, Note_on_c, 0, 57, 39
2, 5283, Note_off_c, 0, 67, 64
2, 5296, Note_off_c, 0, 60, 64
2, 5300, Note_off_c, 0, 52, 64
2, 5356, Note_on_c, 0, 40, 79
2, 5358, Note_off_c, 0, 36, 64
2, 5382, Control_c, 0, 64, 127
2, 5432, Note_on_c, 0, 48, 51
2, 5438, Note_on_c, 0, 59, 50
2, 5456, Note_off_c, 0, 69, 64
2, 5458, Note_off_c, 0, 57, 64
2, 5480, Note_on_c, 0, 64, 62
2, 5484, Note_on_c, 0, 55, 30
2, 5531, Note_off_c, 0, 59, 64
2, 5546, Note_on_c, 0, 67, 51
2, 5548, Note_on_c, 0, 71, 79
2, 5564, Note_off_c, 0, 64, 64
2, 5607, Note_on_c, 0, 64, 51
2, 5616, Note_off_c, 0, 67, 64
2, 5626, Note_off_c, 0, 48, 64
2, 5650, Control_c, 0, 64, 0
2, 5673, Note_off_c, 0, 64, 64
2, 5676, Note_on_c, 0, 72, 62
2, 5676, Note_on_c, 0, 60, 69
2, 5692, Note_off_c, 0, 55, 64
2, 5697, Note_off_c, 0, 71, 64
2, 5742, Note_off_c, 0, 40, 64
2, 5751, Note_on_c, 0, 41, 61
2, 5781, Control_c, 0, 64, 127
2, 5808, Note_on_c, 0, 61, 60
2, 5816, Note_on_c, 0, 48, 52
2, 5846, Note_off_c, 0, 60, 64
2, 5846, Note_off_c, 0, 72, 64
2, 5880, Note_on_c, 0, 65, 67
2, 5880, Note_on_c, 0, 57, 40
2, 5952, Note_on_c, 0, 73, 81
2, 5952, Note_on_c, 0, 69, 38
2, 5959, Note_off_c, 0, 61, 64
2, 5960, Note_off_c, 0, 65, 64
2, 5991, Note_off_c, 0, 69, 64
2, 5997, Note_off_c, 0, 48, 64
2, 6008, Note_on_c, 0, 65, 67
2, 6027, Note_off_c, 0, 57, 64
2, 6079, Note_off_c, 0, 65, 64
2, 6083, Control_c, 0, 64, 0
2, 6088, Note_on_c, 0, 74, 72
2, 6088, Note_on_c, 0, 62, 51
2, 6102, Note_off_c, 0, 73, 64
2, 6175, Note_off_c, 0, 41, 64
2, 6183, Note_on_c, 0, 43, 87
2, 6225, Control_c, 0, 64, 127
2, 6255, Note_off_c, 0, 62, 64
2, 6259, Note_off_c, 0, 74, 64
2, 6272, Note_on_c, 0, 63, 76
2, 6272, Note_on_c, 0, 48, 55
2, 6348, Note_on_c, 0, 58, 38
2, 6349, Note_on_c, 0, 67, 73
